joint_0_pos,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_0_torque,joint_1_torque,joint_2_torque,joint_3_torque,joint_4_torque,joint_5_torque,joint_6_torque,contact_detected
0.6881620183372587,0.36856789901222226,-0.3089258869798866,-0.8399100168282115,-0.7532444466874675,-0.005815195609954776,0.9034783612012852,-18.34969542647012,1.6876803684864585,30.377856571043584,51.65517981126925,49.184036236754295,20.902102594090533,-18.822488839580743,1668.622198432144,-5618.005642951565,865.6922232340456,5353.750605463983,149.20265760324045,-147.8532014696173,7.048571022668168,0
0.4168605319184869,0.40662367558822043,0.17202512995906608,-0.04569321175764007,-0.010636365989041732,0.2870399363938468,0.5741657528440366,-10.050207479972178,1.9043813762972681,18.80488846855729,30.55066013835911,28.066503096634055,10.216322795912752,-14.132284131067799,-210.23004991428706,671.29151339401,-43.87419161871958,-336.24638292718174,8.018346764194211,19.18516710012082,-8.076460647994768,0
0.27300505736336583,0.4477140017092036,0.4692052013399365,0.4225419135227952,0.40544727288750626,0.41400235882634046,0.316675027423499,-5.150677753148482,2.005448983214361,11.718257826552119,17.948951676369553,15.431399046883815,3.7757712319653782,-11.369060161431939,107.58851365693916,585.7999025117571,13.122978556110272,-246.2980279571421,1.767718749188746,10.63245047566626,-6.277759192544445,0
0.2043536354080827,0.4898760993822951,0.6563884911595728,0.6954220068636148,0.6253867586147308,0.4405675669064988,0.10191531290198971,-2.261397854783619,2.027661239064659,7.446066943835018,10.37043294535256,7.814312685994279,-0.13537119458241398,-9.709949879771607,126.05846114735202,284.2840608901741,-9.539601368042709,-168.40242718089974,0.42948444932851343,5.361336597603303,-5.155321622311679,0
0.17999014490601065,0.5318433028918597,0.7767669996971933,0.850083487258317,0.7263845522333096,0.4058840534421316,-0.08659462677590737,-0.5614742410564411,2.00041662904463,4.833302949120842,5.758602043538991,3.170889388514408,-2.5295531575366574,-8.666683972864838,93.15150305942751,118.41842189539403,-19.222254279851523,-111.52605166169357,-0.19958194343295543,2.1587728746214547,-4.501748200512638,0
0.18163058659097506,0.5728223974330681,0.8557917683032498,0.9321298921117281,0.7542565562172117,0.33357929518312396,-0.25782981543097927,0.43443013481356574,1.9412825737555497,3.1981757206242487,2.9017679841790613,0.29499039434262353,-4.003270259125535,-7.951309143692793,64.40765413151232,39.953824190997445,-21.163137797564055,-73.80821436520796,-0.6300560421441026,0.35627406030342784,-4.089169411610438,0
0.1984380212329353,0.6122869896404781,0.9084524802045313,0.9685466290102177,0.7363151723779555,0.2381210150465994,-0.41636554033776324,1.0127187426740518,1.8605996420868607,2.1386475372583598,1.083959467886791,-1.5244019920611775,-4.908502663588883,-7.39538262632249,45.16702092388463,1.6534529124497872,-21.01080721081057,-49.80895986769755,-0.9897839381720923,-0.6686798753120482,-3.7875735449903405,0
0.2239735395219355,0.6498714748181997,0.9435710183036083,0.9753454615831596,0.6889672209235528,0.12857877664854,-0.5642093104942009,1.3425080646631593,1.764584583085834,1.417779566387603,-0.11624850294896671,-2.706227100133927,-5.452525347955507,-6.9010025912018875,32.87448707204712,-18.87593314897482,-20.611423507067812,-34.642323881609514,-1.3234502553229512,-1.2813068813829451,-3.528901744531995,0
0.25439617055505737,0.6853073610212361,0.9663369120032766,0.962071647003015,0.6221963778240018,0.010842356392571445,-0.7018929491354744,1.523679298671595,1.6571467568951719,0.896128219378392,-0.9467268051870343,-3.496890314898306,-5.757804801474938,-6.412272020686167,25.026354355957174,-31.0977887380826,-20.300875884815124,-24.925290178813142,-1.6443649931065054,-1.6664159376462093,-3.277484628781254,0
0.287399065690736,0.7183895886347064,0.9798045897132432,0.9344773584895566,0.5422143834873066,-0.11108305046584387,-0.8291195512537888,1.6152728764550335,1.5407433071052927,0.4918235910503803,-1.5533460139417998,-4.041214618900993,-5.89672893040599,-5.898654097272576,20.041316944230296,-39.12123961546141,-20.038216673273574,-18.57318130895768,-1.9531781260868029,-1.9118381538657871,-3.014767852814084,0
