joint_0_pos,joint_0_vel,joint_0_torque,joint_1_pos,joint_1_vel,joint_1_torque,joint_2_pos,joint_2_vel,joint_2_torque,joint_3_pos,joint_3_vel,joint_3_torque,joint_4_pos,joint_4_vel,joint_4_torque,joint_5_pos,joint_5_vel,joint_5_torque,joint_6_pos,joint_6_vel,joint_6_torque,contact_detected,contact_force,contact_type,scenario,timestamp
-0.07340581818473065,-0.06314392779869747,1.4332665405857883,0.24496844385255725,-0.1399914651852745,-5.630163868403869,0.07557279662917245,-0.0730063677988487,1.0788562878568106,-1.8049522827518354,-0.1290951170537536,3.1959500817199773,-0.007302265609991334,-0.00013403192254901955,-0.08836005854337427,0.02559830080645922,0.11253571446055957,-0.010145748453575043,-0.026534712194590967,-4.83474513866336e-05,-0.0006843500782984683,1,7158.3079057981295,unknown,tissue_manipulation,1752679363.5289166
-0.07383075429545982,-0.017854594882942932,0.7888874536089922,0.24321854352683012,-0.1399921995130569,-5.59446424752682,0.07504395824956261,-0.02219696013800659,0.6576550512831884,-1.8065655694334664,-0.1290356130285595,3.199107030656764,-0.007303921780018272,-0.00012989790524743205,-0.08071477105620119,0.0270051328984389,0.1125557297552845,-0.010448789194545994,-0.02653531255650844,-4.8314427319159914e-05,-0.00042922311188429757,1,7158.306369952713,unknown,tissue_manipulation,1752679363.5494354
-0.07395106892392547,-0.005068468671850376,0.23258873827209975,0.24146864357422607,-0.13999172944777052,-5.562735561917201,0.07489479648648677,-0.006246779633129329,0.2267637849900158,-1.8081781097017622,-0.12897579165870396,3.1978731703673717,-0.0073055047809859434,-0.00012429577195897414,-0.07666673888836045,0.02841221383735686,0.11257554369891787,-0.010460315356432536,-0.026535927774853,-4.9949899706849474e-05,-0.0002650177676222128,1,7158.30548852662,unknown,tissue_manipulation,1752679363.5708237
-0.07398538318337317,-0.00145868787432491,0.07580332747415543,0.23971875252719504,-0.13999087334408816,-5.542147864505246,0.07485298746244003,-0.0017370765103772263,0.10488577106107977,-1.8097899015645957,-0.12891589264889478,3.1976891024374403,-0.007307036616090729,-0.00012142414843877361,-0.07551177055834261,0.029819541581900814,0.11259523871291667,-0.010485795213699434,-0.026536560238966767,-5.1049283922447244e-05,-0.0002184879956718865,1,7158.304890361711,unknown,tissue_manipulation,1752679363.5907989
-0.07399541755013406,-0.0004395410749199432,0.03157456226102326,0.23796887332889977,-0.13998986503504346,-5.524641939872823,0.07484152862836585,-0.00046231484197967773,0.07020170718765205,-1.8114009445603347,-0.12885597917866853,3.197828128089694,-0.0073085452870176705,-0.00012024508509548941,-0.07517548667051543,0.03122711493118209,0.11261485025543178,-0.010515949677188585,-0.026537202872236102,-5.166451344546831e-05,-0.0002053270946587065,1,7158.304345272767,unknown,tissue_manipulation,1752679363.6111956
-0.0739985967000439,-0.00015176888391554171,0.01905649296178407,0.23621900735303644,-0.1399887702105663,-5.507996691426012,0.07483864647139903,-0.00010228156730620187,0.06012074050515594,-1.813011238651442,-0.12879606906778754,3.198062359014165,-0.0073100449219084315,-0.000119805952533838,-0.0750709489384955,0.032634932923050926,0.11263438848133475,-0.010547281726420046,-0.026537851419949184,-5.204768467585285e-05,-0.00020162769721398014,1,7158.303790201361,unknown,tissue_manipulation,1752679363.6323211
-0.07399983984744442,-7.047076713512061e-05,0.015472149099932109,0.23446915553297107,-0.1399876072412818,-5.491589674465235,0.07483818413920755,-9.095528858871389e-07,0.05698172491535561,-1.8146207839209338,-0.1287361674342159,3.1983246727646804,-0.007311541270152958,-0.00011964916620981272,-0.07503215365404249,0.03404299466561393,0.11265385649128726,-0.010578720808866078,-0.02653850404288992,-5.2339098288527695e-05,-0.00020061083556594233,1,7158.303207452486,unknown,tissue_manipulation,1752679363.6530032
-0.07400053570279547,-4.745840756203491e-05,0.014404535109852953,0.2327193186797393,-0.1399863811627484,-5.475245639309157,0.07483840056822899,2.7311468890802403e-05,0.05580127342381683,-1.8162295804869082,-0.1286762758027297,3.1985956228603993,-0.007313036439825273,-0.00011959161699979376,-0.0750121561710255,0.03545129928946909,0.11267325535812708,-0.010609955399754237,-0.026539160055095913,-5.25984891846373e-05,-0.00020035446616243867,1,7158.3025920064165,unknown,tissue_manipulation,1752679363.6734548
-0.07400107625511074,-4.089567664280428e-05,0.014045785903755055,0.2309694975716871,-0.13998509325035666,-5.4589152067524065,0.07483880330658235,3.4836399938149984e-05,0.055173249868093056,-1.8178376284783249,-0.1286163946787166,3.198869602117725,-0.007314531146391257,-0.00011956620838707993,-0.07499768223818741,0.03685984593391192,0.11269258556695805,-0.010640897053734454,-0.026539819233401443,-5.284858126214983e-05,-0.00020031367039012986,1,7158.301942414968,unknown,tissue_manipulation,1752679363.6956015
-0.07400157210087856,-3.897138285526231e-05,0.013886572747583287,0.22921969298040681,-0.13998374353316864,-5.44258442964002,0.07483925295835137,3.649714650055054e-05,0.05470089765147515,-1.8194449280276512,-0.12855652414048185,3.199144949392545,-0.007316025608241518,-0.00011954964203330677,-0.0749849793229817,0.038268633742387224,0.1127118472769669,-0.010671474777408436,-0.02654048152529461,-5.309750632544966e-05,-0.00020033397023446275,1,7158.301225101581,unknown,tissue_manipulation,1752679363.7164638
-0.07400205439304793,-3.835098322098763e-05,0.013783405362756754,0.227469905680195,-0.13998233191004036,-5.4262494505019045,0.074839709954993,3.6487549099057433e-05,0.05427227419649146,-1.8210514792671941,-0.12849666431219728,3.1994211958640344,-0.007317519874105424,-0.00011953405833765862,-0.07497298750968476,0.03967766185938747,0.11273104074115756,-0.010701679476571458,-0.02654114693816716,-5.334804877777256e-05,-0.00020037157538466417,1,7158.300437251714,unknown,tissue_manipulation,1752679363.739874
-0.07400253185600825,-3.809296702715235e-05,0.013695854785071588,0.22572013644404346,-0.13998085840859084,-5.40990925650152,0.07484016295535538,3.599329542724452e-05,0.053855795768591716,-1.8226572823330527,-0.12843681545454821,3.1996982587483966,-0.0073190139358554505,-0.00011951689927125475,-0.0749614084416763,0.04108692943518989,0.1127501663787267,-0.010731561919944737,-0.02654181549957048,-5.360114305957061e-05,-0.00020041407331114881,1,7158.299614577974,unknown,tissue_manipulation,1752679363.763645
-0.07400300688008257,-3.793137789461615e-05,0.013612532637953048,0.22397038604675626,-0.13997932283107659,-5.393563592592464,0.07484060859644748,3.534941441742253e-05,0.05344255714007389,-1.824262337363078,-0.1283769776731089,3.1999760993223516,-0.0073205077675657934,-0.00011949738349712347,-0.07495015902059457,0.042496435623642255,0.11276922443766496,-0.010761123604719026,-0.026542487243887802,-5.385710407017005e-05,-0.00020045794672963595,1,7158.29875703123,unknown,tissue_manipulation,1752679363.7868688
-0.07365981457183188,0.08646228409772111,0.07946212480933569,0.22298637303996172,0.0600221808895699,-5.459049975934341,0.07535604059247872,0.12747124078812724,0.1259080309273425,-1.8249891041592614,0.07165311248603652,3.2748312420125245,-0.007289018553901971,0.006046430883683953,-0.0713837709089912,0.04305350476663726,-0.08706737547288626,-0.0847496454037246,-0.026547354032026595,0.00012551722253903788,-0.0002951707807192421,1,7158.366229357832,unknown,tissue_manipulation,1752679363.807004
-0.07257909150079328,0.08645384376720198,0.0903359889107739,0.22373666845666476,0.06002498385600742,-5.439247301547752,0.07694966153622464,0.12750735850772357,0.14366775068322124,-1.8240936298364585,0.07162486149397057,3.2980130610600202,-0.007247676760512278,0.0017906247149091425,-0.06944227183460895,0.04196513350446801,-0.08706794740961442,-0.1084722940358731,-0.026546268844049443,6.569963015562973e-05,-0.0002356863032835378,1,7158.402697007194,unknown,tissue_manipulation,1752679363.8273163
-0.07149845614836432,0.0864515080088779,-0.6587536892196605,0.2244869957641121,0.060026708589098206,-5.422604255418917,0.0779779473586775,0.04369387584911898,-0.5042691880046276,-1.8231985148573866,0.07159573622567864,3.2948193184792185,-0.007234990136495479,0.0005822324152811448,-0.06796377599109808,0.040876802314475755,-0.08706500308147815,-0.10819157244587588,-0.02654559076781989,4.826037486696695e-05,-1.826740023063574e-05,1,7158.405816468304,unknown,tissue_manipulation,1752679363.8489075
-0.07041773065569006,0.08646486394750821,-0.14954532116039626,0.225237328268498,0.060026348382496195,-5.444702250789866,0.07827190593297995,0.012339602977624984,-0.08059783183766753,-1.8223037704157052,0.07156580524449624,3.298575929040344,-0.00723052156145345,0.00023188324766814164,-0.07143304877029555,0.03978851713506823,-0.08706086350449788,-0.10831370459023817,-0.026545009850374047,4.5846992530628426e-05,-0.00016058848910389896,1,7158.40887187372,unknown,tissue_manipulation,1752679363.8712118
-0.0693367983015803,0.08648318793100376,-0.005419744921725377,0.22598765142322752,0.06002539138845227,-5.456376129635111,0.07835485386243393,0.003476232480202372,0.039365640058793096,-1.8214094018405969,0.07153566464260162,3.299823403033288,-0.0072284383485954,0.00013020974023025735,-0.07244835698538826,0.03870028677638221,-0.08705633847773418,-0.10838393946463336,-0.026544436293080485,4.599842335160746e-05,-0.00020036952522789868,1,7158.411567037665,unknown,tissue_manipulation,1752679363.893873
-0.06825562171450794,0.08650394723273558,0.03572114477874637,0.22673796230421187,0.060024554961406934,-5.464734915947663,0.07837812937195292,0.00096614808112154,0.07376039898614646,-1.820515406939937,0.07150637127667545,3.3001263320393632,-0.007227048771816975,0.00010029881441304175,-0.0727518710765136,0.03761209307119343,-0.0870524381940058,-0.10814453411141184,-0.026543862722325496,4.489837240767829e-05,-0.0002986996754969007,1,7158.38268240275,unknown,tissue_manipulation,1752679363.9173098
-0.0671741860870122,0.0865241226447623,0.047005163759064536,0.22748826170098105,0.06002344339756618,-5.472766829901726,0.07838453484319023,0.00026098819954206644,0.0832310809274332,-1.8196217817675846,0.07147619327022041,3.3007403756799376,-0.00722586145129061,9.201326110657316e-05,-0.07289965083657314,0.036523976953636204,-0.08704712383411581,-0.10849770651309991,-0.026543293344320724,4.5930301669582126e-05,-0.00030263915819994674,1,7158.385197805999,unknown,tissue_manipulation,1752679363.9379783
-0.06609249693630066,0.08654446169752156,0.05031049106102236,0.22823854734895238,0.06002235614810976,-5.480271988343855,0.07838619261005879,6.148788700180994e-05,0.08613308979214652,-1.818728533368603,0.07144606678951898,3.3010406802731653,-0.00722473072431194,8.958283098761243e-05,-0.07297364848702433,0.03543591981245686,-0.08704240847113792,-0.10854631442199085,-0.026542716944642775,4.620422477912955e-05,-0.00030347353819366803,1,7158.387674065133,unknown,tissue_manipulation,1752679363.9592853
-0.06501055304150216,0.08656486946899064,0.05128538921600196,0.2289888196362973,0.060021303661694565,-5.48770452887052,0.0783865068516448,4.979207913091265e-06,0.08710057820336574,-1.8178356613123234,0.07141597583527293,3.3013239644032897,-0.007223616782045334,8.884736311240947e-05,-0.07303227245599872,0.03434792173645136,-0.08703767542688959,-0.10859358329832444,-0.026542139031945595,4.623905423631683e-05,-0.0003037199285167523,1,7158.39010840888,unknown,tissue_manipulation,1752679363.9804409
-0.0639283537292485,0.08658532274766588,0.051600742860839904,0.22973907902275734,0.060020289046527606,-5.4951142802645,0.07838643988949535,-1.1107391767826947e-05,0.08752075178160819,-1.8169431651437944,0.0713859217502767,3.3016011758930364,-0.007222508099309802,8.860222122841505e-05,-0.07308660633650162,0.03325998293000981,-0.08703292678069105,-0.10863967538607061,-0.026541561252584143,4.620279577117331e-05,-0.00030380225365706805,1,7158.392464988155,unknown,tissue_manipulation,1752679364.003648
-0.0628958780094541,0.06331666422431123,-1.3835692853763089,0.2304893259700884,0.060019305753583,-5.463520097423078,0.07838627176194655,-1.1649742956043336e-05,-0.9761202910850879,-1.8160510444782756,0.07135586532054036,3.3019954523725814,-0.007221401177258417,8.862038800787949e-05,-0.06329429614156755,0.03217210398619792,-0.08702794014478571,-0.10907546166018413,-0.026540985013004025,4.564191682016397e-05,0.0001908315008446103,1,7158.394606286282,unknown,tissue_manipulation,1752679364.0258
-0.06246984073546376,0.01789412496981171,-0.3808562937069132,0.23123956080846444,0.060018356035664217,-5.498772035423928,0.07838615521774425,-9.909187638120756e-06,-0.23300928070370758,-1.8151592999501873,0.07132579083355102,3.3030429601553757,-0.007220292015264196,8.87014267864682e-05,-0.0717224303097905,0.03108429213898921,-0.08702253004426558,-0.10913579500881458,-0.026540420492174026,4.513611138812299e-05,-0.0001649310391163421,1,7158.397960010737,unknown,tissue_manipulation,1752679364.0461516
-0.062349365989405554,0.0050659435564186445,-0.09744395483184573,0.23198978409636503,0.060017452311536705,-5.5141783828275495,0.0783860033833658,-1.3934456765398026e-05,-0.022741191906697586,-1.8142679305542337,0.07129582158765382,3.303465948329889,-0.00721918471017201,8.848879824756122e-05,-0.07412022365279666,0.029996544454245627,-0.08701754751112153,-0.10918813986290536,-0.026539853517624154,4.554066569363406e-05,-0.00026517586816140136,1,7158.400815543634,unknown,tissue_manipulation,1752679364.0716078
-0.06231518774014962,0.0014430380270046535,-0.017221620814364073,0.23273999636546833,0.06001658921637551,-5.523847016098756,0.07838581053717865,-1.6426775320899437e-05,0.03685439694489557,-1.8133769353665647,0.07126590888876655,3.303777916025373,-0.007218079682438235,8.834045847172078e-05,-0.07481446419651347,0.028908858154421152,-0.08701267406684775,-0.10924033291587937,-0.02653928245696309,4.577395096366527e-05,-0.0002934159885731809,1,7158.403511499552,unknown,tissue_manipulation,1752679364.092923
-0.062305381036131896,0.00041987931736129453,0.005503547142373388,0.23349019811162464,0.060015765259895826,-5.531882224015543,0.07838559636589311,-1.7590751726889774e-05,0.0538434803101348,-1.8124863137909946,0.07123603898276207,3.304064370146551,-0.007216976083046978,8.824954708602957e-05,-0.07502736567763017,0.027821232591000285,-0.08700782090291961,-0.10929217901760112,-0.026538709716955284,4.583944354460967e-05,-0.00030138335355883787,1,7158.406147985113,unknown,tissue_manipulation,1752679364.113942
-0.06230245708474708,0.00013093863165131842,0.011958622918722718,0.2342403898206991,0.06001498002216699,-5.539453099481787,0.07838537246168381,-1.8125698164758557e-05,0.0587844744946412,-1.8115960653237948,0.07120620799817962,3.3043435857201646,-0.0072158734165666,8.818505911429003e-05,-0.075104279299503,0.026733667710942013,-0.08700296313210792,-0.10934340601721661,-0.02653813677476774,4.5824419747203006e-05,-0.00030364301956738193,1,7158.408753636762,unknown,tissue_manipulation,1752679364.1367285
-0.06230147672080804,4.9354740553695124e-05,0.013809698613158686,0.23499057197566495,0.06001423337488262,-5.546890728239029,0.07838514381283382,-1.8410505631238005e-05,0.06031851050083441,-1.8107061894870806,0.07117641486861262,3.3046199346625142,-0.007214771478643021,8.813044069908276e-05,-0.07514280421128253,0.02564616362753079,-0.08699809386082455,-0.10939391262701037,-0.02653756426796508,4.577756816695998e-05,-0.0003042957631694166,1,7158.411336539401,unknown,tissue_manipulation,1752679364.1581256
-0.06230104503514685,2.6331919302139935e-05,0.014357941202683949,0.2357407450585303,0.060013525268731535,-5.554288720702469,0.07838491232166853,-1.8603471593347772e-05,0.06088907053452549,-1.8098166858098885,0.07114665932478345,3.3048944978490304,-0.007213670198370172,8.807893026707269e-05,-0.07517052395219122,0.02455872049932656,-0.08699321127948743,-0.10944366596423526,-0.02653699243626857,4.5719333382277134e-05,-0.0003044961568320284,1,7158.4138989334815,unknown,tissue_manipulation,1752679364.179174
-0.06230076808444314,1.984740801000179e-05,0.014537483861775287,0.23649090955085966,0.060012855675756406,-5.561673532033132,0.0783846786737295,-1.8763808726002165e-05,0.06118710438088751,-1.808927553822801,0.07111694132388688,3.3051675424799227,-0.007212569556223745,8.802806165421253e-05,-0.0751952341774376,0.023471338495943118,-0.08698831501646065,-0.10949265544303491,-0.026536421362294164,4.5657352633373186e-05,-0.00030456927143020256,1,7158.4164414023535,unknown,tissue_manipulation,1752679364.2038648
-0.06230053461724333,1.8033179892417784e-05,0.014612658222824919,0.23724106593391478,0.06001222457378175,-5.569052637896989,0.0783844431132457,-1.8912345642606602e-05,0.061407992701255,-1.8080387930564181,0.07108726088733303,3.30543913359781,-0.007211469550837853,8.797699043791313e-05,-0.07521913796761653,0.02238401778836752,-0.08698340510694252,-0.10954087739492147,-0.026535851071834926,4.559430126534637e-05,-0.00030460663107810277,1,7158.4189640602635,unknown,tissue_manipulation,1752679364.225951
-0.06230031321962545,1.7537481895948687e-05,0.01465826192111606,0.2379912146886929,0.0600116319422193,-5.576428150899255,0.07838420573214251,-1.905612988574077e-05,0.06160698279606933,-1.8071504030409276,0.0710576180546056,3.3057092866048206,-0.007210370186942498,8.792543899649539e-05,-0.0752428577858792,0.021296758546221487,-0.0869784817011544,-0.10958833030647937,-0.026535281571172107,4.553107897712922e-05,-0.0003046340046637226,1,7158.421466889033,unknown,tissue_manipulation,1752679364.2461627
-0.0623000950252564,1.7413719301309465e-05,0.014695460173575134,0.23874135629593768,0.06001107776094513,-5.583800668229913,0.07838396657145558,-1.9197485524216195e-05,0.06179969617394861,-1.8062623833059825,0.07102801287015098,3.3059780049262733,-0.007209271471244558,8.787331864729738e-05,-0.07526656936736012,0.02020956093698689,-0.08697354498190507,-0.10963501329491761,-0.026534712860114287,4.546797982246144e-05,-0.00030465864734376504,1,7158.423949832602,unknown,tissue_manipulation,1752679364.2709384
-0.062299877535619164,1.739455991919608e-05,0.014730241858884122,0.2394914912361425,0.06001056200999449,-5.591170358933798,0.07838372565556787,-1.9337167543188654e-05,0.0619905493017921,-1.8053747333806716,0.07099844537964274,3.3062452892271836,-0.0072081734110757655,8.782060170563124e-05,-0.07529032218849854,0.01912242512578705,-0.08696859514113087,-0.1096809257099707,-0.02653414493637613,4.540509782459054e-05,-0.00030468260196354793,1,7158.426412824717,unknown,tissue_manipulation,1752679364.2930844
-0.062299660050537185,1.740450819566865e-05,0.014764301429296377,0.24024161998955165,0.06001008466948289,-5.598537271081632,0.07838348300346122,-1.947542132450038e-05,0.06218079019521612,-1.8044874527935095,0.0709689156289286,3.3065111395680225,-0.0072070760139609355,8.776727973352182e-05,-0.0753141300404669,0.018035351275325354,-0.08696363237332744,-0.10972606697882384,-0.026533577797008823,4.534246243122989e-05,-0.00030470644367719846,1,7158.428855796159,unknown,tissue_manipulation,1752679364.3159692
-0.06229944241969101,1.739237499973588e-05,0.015231073983004613,0.24099174316920063,0.06000970648228063,-5.565862495655569,0.07838323870658796,-1.9550816239001642e-05,0.06206053271585541,-1.8036005402921829,0.07093969373175989,3.2612630162109473,-0.007205983919537865,8.498252259189591e-05,-0.07535188442456721,0.017011294449671175,-0.060931414405983084,-0.08492902334982495,-0.02653301620225299,4.26308152760976e-05,-0.0003052074291958074,1,7158.422199691725,unknown,tissue_manipulation,1752679364.3388422
-0.06193715805333791,0.08691845457922923,0.01944519862078305,0.2417418619451562,0.06000879530864056,-5.6138360480915415,0.07807929176108172,-0.07291645863868126,0.0659133091959565,-1.8027140238180759,0.07090489897533583,3.307106167361223,-0.007189235365548997,0.003293101884707189,-0.07653581033962296,0.016323341140721228,-0.08697837947941567,-0.10150474679675558,-0.026529111830079524,0.0007444062949710593,-0.00037166400848940017,1,7158.431530806445,unknown,tissue_manipulation,1752679364.3597875
-0.06085042469229127,0.08695576564078843,0.029916977543843846,0.24249195184372452,0.06000584336875368,-5.621062904656617,0.07716743992127982,-0.07297494327999003,0.05595791068976701,-1.8018279192764923,0.07087438562241635,3.306898642691517,-0.007166660994711999,0.000982394132962903,-0.07549378834907147,0.015236155215920647,-0.086972067692465,-0.10925475174104606,-0.026523838261948287,0.00024324648546515844,-0.00028630574907288314,1,7158.433538012382,unknown,tissue_manipulation,1752679364.3797784
-0.05976322517115236,0.08699304869191718,0.02983105273655428,0.24324200519489372,0.06000294275277544,-5.628476238405474,0.07625485706967274,-0.07303345713847226,0.05527096393684856,-1.8009421956694327,0.070843939585581,3.306988596514213,-0.00715963136965697,0.0003297634026223576,-0.07539233999857789,0.014149046325397704,-0.08696586123063607,-0.10929562940901824,-0.02652193727107475,0.00010156297662877734,-0.0003005336267075921,1,7158.435533371567,unknown,tissue_manipulation,1752679364.4017234
-0.05867555967096226,0.08703032446706759,0.02983257669825148,0.24399202262153333,0.06000009119274312,-5.635967918658239,0.07534154179485833,-0.07309212744060298,0.05462698624171006,-1.800056852178816,0.07081356202211103,3.3071903720155142,-0.007156992336923812,0.00014541580354623506,-0.07538279893955889,0.013062015312794077,-0.08695961843260451,-0.10933618423957438,-0.02652099047224247,6.14177187124882e-05,-0.0003045810266260395,1,7158.437513601132,unknown,tissue_manipulation,1752679364.4250412
-0.05758742823965801,0.0870675982012356,0.02985868137172054,0.24474200473256572,0.059997288183294695,-5.643477658920595,0.07442749188150126,-0.07315098582580556,0.053990717493110386,-1.799171887927205,0.07078325565712788,3.307422970094982,-0.007155593667069914,9.332356010714228e-05,-0.07539922426409129,0.01197506239986681,-0.0869533682511558,-0.10937620324126374,-0.02652031475447602,4.995391443069364e-05,-0.0003057523970850382,1,7158.439478728729,unknown,tissue_manipulation,1752679364.4484303
-0.05649883089390213,0.08710487089114388,0.029891596765168477,0.2454919521344672,0.05999453370000726,-5.650988423211739,0.07351270492440472,-0.07321003842515902,0.0533522183220008,-1.7982873020169992,0.07075302148812582,3.307663515441136,-0.00715454565672981,7.858323666396806e-05,-0.07542298736069446,0.010888187611598828,-0.086947119102603,-0.10941562597522475,-0.026519717155053506,4.659234024160033e-05,-0.0003061111183999471,1,7158.441428736173,unknown,tissue_manipulation,1752679364.4730465
-0.05578513316872788,0.03040337750093982,-0.7030758685200559,0.24624186530192713,0.059991808028452734,-5.6418369165363,0.07259725960800197,-0.0732561954294965,-0.4835295442528555,-1.7974030943213952,0.07072273608062102,3.30831210120025,-0.007153597900907154,7.429143466873307e-05,-0.07104004861091913,0.009801394910869897,-0.0869402197958683,-0.10983878405193508,-0.02651914851208689,4.478765010623633e-05,-7.994996861511953e-05,1,7158.443993696487,unknown,tissue_manipulation,1752679364.4961905
