joint_0_pos,joint_0_vel,joint_0_torque,joint_1_pos,joint_1_vel,joint_1_torque,joint_2_pos,joint_2_vel,joint_2_torque,joint_3_pos,joint_3_vel,joint_3_torque,joint_4_pos,joint_4_vel,joint_4_torque,joint_5_pos,joint_5_vel,joint_5_torque,joint_6_pos,joint_6_vel,joint_6_torque,contact_detected,contact_force,contact_type,scenario
0.022524010278826716,0.2913374096140613,-43.7571665883561,0.9227319905974091,-24.738274397545627,-33480.98165089171,-0.02500546351022437,-0.15270473507988422,-753.3163650798344,-1.84199645013329,-28.044292228753818,-5965.7892113678345,0.006177593692523444,-0.07220610298230826,119.6549705868934,1.0593414903644227,12.545648652609339,508.2019025645734,-0.06678664925298329,-5.450136466478295e-05,0.041922716974869365,0,0.0,none,tissue_manipulation
0.023597741682136884,0.17202907791699096,0.7627998613505774,0.8315567822739146,-14.60771622954441,2199.2862559223577,-0.02556540107895094,-0.08969512496035881,49.263842906620226,-1.9453562296946383,-16.559876326224078,340.74987652547316,0.005911471601432879,-0.04263698175002317,-6.891981434066479,1.105579584627113,7.408076778879892,-28.857161948772927,-0.06678644545603793,2.5015895567921664e-05,-0.005011773147315085,0,0.0,none,tissue_manipulation
0.02423188474018228,0.10157070600655564,2.9900258109089304,0.7777186961764541,-8.625727325005544,1218.805779610852,-0.025897052278226196,-0.05327658907226649,28.02145500907351,-2.0063891119023185,-9.778443936936519,278.2214814626645,0.005754422922757739,-0.025187128563896544,-5.944625246356288,1.1328827515716664,4.3743940738965446,-17.23999562945078,-0.0667866711856804,7.975968696936377e-06,-0.0005137712905399122,0,0.0,none,tissue_manipulation
0.024606234555305383,0.05997694218004112,2.7101258001903443,0.7459278853172854,-5.093384830553404,684.7093890602049,-0.026094405139603538,-0.031704257244620886,16.135275144509105,-2.042428450502923,-5.774074023407095,191.49994074298377,0.005661593493593927,-0.014872747545695283,-4.173863124974695,1.1490049758401557,2.5830362522722545,-10.11041420145302,-0.06678665997351499,2.843604292341196e-07,0.0005431139176396687,0,0.0,none,tissue_manipulation
0.024827285123510137,0.035415796562043605,1.9230261523035612,0.7271557744837601,-3.0075886097864424,384.3777114207407,-0.026211324954475198,-0.01872351794509107,9.27045575912163,-2.0637093191080926,-3.40953266757662,123.60261532604515,0.005606778643966989,-0.008782208698257608,-2.7232620322883245,1.1585249884142803,1.5252570510200778,-5.869155929321208,-0.06678665874223354,5.722039600035162e-07,0.000629723332670758,0,0.0,none,tissue_manipulation
0.024957812973122787,0.020912590741945528,1.243674807393352,0.7160710376654557,-1.7759507488047133,212.13268338295077,-0.026280161715906514,-0.01100027476361367,5.265180873868757,-2.076275457584137,-2.013294638146299,77.85277089217236,0.005574411023410777,-0.005185806414234172,-1.7294305858328094,1.1641464602965317,0.9006489577690685,-3.3668165294446726,-0.06678665286821481,1.5016687578252655e-06,0.0004857089531797669,0,0.0,none,tissue_manipulation
0.02503488795428195,0.012348600002812586,0.7698485030571897,0.7095256097195632,-1.0486816995421298,112.1682336919494,-0.026320523789827223,-0.006441268836033535,2.916985826321104,-2.083695635438989,-1.1888301378471304,48.901347087858525,0.00555529826714854,-0.003062166829541097,-1.0955902696883906,1.1674658828818338,0.531824142483377,-1.8926100696467973,-0.0667866443000376,1.7730932964951478e-06,0.00032942229002038906,0,0.0,none,tissue_manipulation
0.025080193217076083,0.007312415791409191,0.470793406094988,0.7056605741622476,-0.6192371220343003,53.74310710646615,-0.026344189129546544,-0.003894157172061252,1.5413524687093327,-2.088077206967351,-0.7019994775158936,31.139051072745406,0.005543909616607081,-0.0017967612138234008,-0.7050972926385688,1.1694259806006553,0.3140324615440293,-1.0238595271890159,-0.06678619236878398,-2.0839454717338363e-07,0.00020175278346847968,0,0.0,none,tissue_manipulation
0.025107145722395606,0.004318462920455523,0.28269365455194995,0.7033783271170402,-0.3656513586236858,19.44961828303532,-0.026358383563376796,-0.002252470263981005,0.7281788059746588,-2.0906644796693,-0.41452092580051003,20.41866933711269,0.005537287491445025,-0.001060969529150576,-0.4689138049988681,1.170583378119271,0.18543377906133163,-0.5115674033883415,-0.06678623486303117,-1.2081155436246063e-05,0.00011792608049731158,0,0.0,none,tissue_manipulation
0.025123062945056663,0.0025503364798997903,0.1668091995719927,0.7020306896954409,-0.2159124600286182,-0.727831113720343,-0.026366580485419712,-0.0012998555098057089,0.24725223265946802,-2.0921922281564957,-0.24476882548224618,14.008121317165783,0.005533377192758084,-0.0006264918972681555,-0.32751154088381107,1.1712668125537447,0.10949723865846124,-0.2093389437055061,-0.06678630404898124,-1.4221586151167993e-05,6.9820677008117e-05,0,0.0,none,tissue_manipulation
0.02513202419440199,0.001417879283646398,0.10323940729867252,0.7012348949166802,-0.12750033470560776,-12.616483340605622,-0.026370750462695824,-0.000637131601250937,-0.03590847447495868,-2.093094381264414,-0.14454301898665062,10.194838881350785,0.005530952088175863,-0.0003966497998971613,-0.24342352127656117,1.1716706437899833,0.06470331160699619,-0.031077546565475997,-0.06678579336169355,0.0001063311513866687,0.00010374167431709116,0,0.0,none,tissue_manipulation
0.02513728020326879,0.0008459328735115821,0.0601221952258939,0.7007649822373002,-0.0752873057244255,-19.628558634418667,-0.026373098668554078,-0.00037621983922271607,-0.20276851325909112,-2.093627119236771,-0.08535454843879366,7.933660091608283,0.005529476673190164,-0.00023810686898613573,-0.19343532756153123,1.1719090455465044,0.03818710649341192,0.07425414563089346,-0.06678543192664227,5.405450471703032e-05,5.770450512055505e-05,0,0.0,none,tissue_manipulation
0.025140415729794186,0.0005046071062824585,0.034962573378557724,0.7004875048456941,-0.0444561863259199,-23.76601857022361,-0.026374485260631318,-0.00022215405286254986,-0.30105974878656033,-2.0939417079019327,-0.05040295543411799,6.5950065044753545,0.005528591027162458,-0.0001429252764277543,-0.1638387068250588,1.172049747399069,0.022537574804936098,0.13643607048473896,-0.06678525047810586,2.6829039334709884e-05,3.195784456805824e-05,0,0.0,none,tissue_manipulation
0.025142285869738133,0.0003009347915080226,0.020313511947637676,0.7003236580072428,-0.02625080817508836,-26.208054861936226,-0.02637530402938701,-0.00013117974667492538,-0.35896666584076387,-2.09412747651327,-0.029763583808817468,5.803329009131138,0.005528059411319795,-8.579279251807927e-05,-0.1463353609225833,1.1721327879583587,0.013301408421888757,0.17314778546595047,-0.0667851618878011,1.2898278632875789e-05,1.763332303402819e-05,0,0.0,none,tissue_manipulation
0.02514340101954494,0.00017942512717914318,0.011796168527645973,0.7002269085456245,-0.015500766830570042,-27.6496650295578,-0.026375787504149553,-7.746032861417884e-05,-0.3930842015876532,-2.0942371752235163,-0.01757577118432638,5.33541949869672,0.005527740293778355,-5.1500783871448984e-05,-0.13599088114390365,1.1721817975038702,0.007850331515516874,0.19482315082355844,-0.06678512027710543,5.921604432487012e-06,9.696243783347098e-06,0,0.0,none,tissue_manipulation
0.025144065805227746,0.00010695033825076211,0.0068480800765386065,0.7001697792222608,-0.009153005463232729,-28.500782072494438,-0.02637607299116209,-4.573954944346603e-05,-0.41318669573777983,-2.0943019536919274,-0.010378713838521828,5.05896830331729,0.005527548723077147,-3.0917535418848244e-05,-0.1298797087395689,1.1722107223442662,0.00463316993613536,0.20762111355151694,-0.06678510185515266,2.524102703562077e-06,5.313866951485961e-06,0,0.0,none,tissue_manipulation
0.025144462008187332,6.373363878561762e-05,0.00397491419977621,0.7001360450826845,-0.005404733619513689,-29.003307168109917,-0.026376241568388123,-2.7008746551066e-05,-0.4250319278906613,-2.094340206191827,-0.006128761012406461,4.8956696745779595,0.0055274337128516085,-1.8562009325293755e-05,-0.12627027485297104,1.172227793428746,0.0027344393381184932,0.21517764987003526,-0.06678509450155155,9.334753133388718e-07,2.9020888194519233e-06,0,0.0,none,tissue_manipulation
0.025144698078926518,3.797033575202993e-05,0.0023070324427933962,0.7001161255002983,-0.003191426897488525,-29.300024005789876,-0.026376341111554326,-1.5948394750664452e-05,-0.4320119427064948,-2.0943627947742924,-0.0036191105393981464,4.799221939430509,0.005527364661533757,-1.1144797347999516e-05,-0.12413873343976035,1.1722378685683301,0.0016138314304382888,0.21963944025592327,-0.0667850921760825,2.32673689418237e-07,1.5790791450190675e-06,0,0.0,none,tissue_manipulation
0.025144838702179127,2.2615795940186237e-05,0.0013389629366666628,0.7001043632381191,-0.0018844973998992653,-29.475224801042938,-0.026376399890798534,-9.417367616282313e-06,-0.43612520964878776,-2.0943761336169473,-0.0021371304329426658,4.742262022599291,0.005527323201219123,-6.691796868708681e-06,-0.12288006011017281,1.1722438147864778,0.0009524624162459659,0.2222739401884599,-0.06678509195558555,-4.458435854748713e-08,8.557406790945051e-07,0,0.0,none,tissue_manipulation
0.025144922448458475,1.346710048171694e-05,0.0007771157366423797,0.7000974177700939,-0.001112772074850582,-29.578676004236716,-0.026376434599354445,-5.5608614039914794e-06,-0.43854921937026703,-2.0943840103720475,-0.0012620025495382547,4.708624214850809,0.005527298306104758,-4.018206070842412e-06,-0.12213685056554918,1.1722473241665294,0.0005621307234434623,0.22382950740847926,-0.06678509248357913,-1.3020077483218498e-07,4.6166714138653193e-07,0,0.0,none,tissue_manipulation
0.024940896610410115,-0.2040676827275145,92.05743962901225,0.7205135529957266,20.419579359551367,25891.80856376744,-0.026230615277834726,0.14583653294185134,571.5633609046952,-2.0768538119841597,17.534104483031832,5175.525092092767,0.005576142126551204,0.04885635655655901,-126.94656324444739,1.164899370246686,-7.3496933470344405,-301.14074717701885,-0.06678510444319777,-1.1408422480738839e-05,0.05704734969446962,0,0.0,none,tissue_manipulation
0.024188783080637634,-0.12049928601139447,-7.807503618346439,0.7957717549057587,12.057581071458266,-1683.6087885700908,-0.025690910839129215,0.0861685538349406,-38.27875294276049,-2.012230289621126,10.35371565863155,-375.3503230497286,0.005756206625712492,0.028849189983082453,9.328283533063237,1.1378114105436066,-4.33991968898891,17.58668930608967,-0.06678509665863605,-1.911499893612889e-05,-0.004705772711774899,0,0.0,none,tissue_manipulation
0.023744673371518168,-0.0711534507159347,-2.6946120245623595,0.8402110144621773,7.119864479381876,-1053.5681800564503,-0.02537429152335194,0.050727794302097194,-23.271372200517323,-1.974070746328376,6.113763987894195,-178.0922504814229,0.005862532911822241,0.017035158193110314,4.451672193001651,1.121816247359394,-2.5626789091135063,10.50932003981423,-0.066785189280744,-1.5614788672617397e-05,-0.001389899417192846,0,0.0,none,tissue_manipulation
0.023482431027467172,-0.04201543768377639,-0.9219838637824985,0.8664519148605634,4.20420807295559,-652.5562362302054,-0.02518727185005564,0.029985477697563313,-14.143854864183705,-1.9515379189398454,3.61011644855852,-88.42741078819522,0.005925317520507186,0.010059090561449768,2.220267570817367,1.112371263818061,-1.513236283258832,6.27739379005885,-0.06678525136859201,-9.25947964985571e-06,-0.00034102006812611747,0,0.0,none,tissue_manipulation
0.023327578988790364,-0.02480979324882163,-0.29701276372265384,0.8819469628138649,2.4825595281120094,-405.3250856055338,-0.025077020397236756,0.01763127849244019,-8.631592742384779,-1.9382325158408393,2.131735970444686,-45.16024815969602,0.0059623912040895595,0.005939792385630492,1.136872728392429,1.1067940943621648,-0.8935511493891812,3.783432924499937,-0.06678526906218152,-9.778068760803692e-07,-4.868236508266251e-05,0,0.0,none,tissue_manipulation
0.023236139362787532,-0.014650199155955944,-0.09561296542311397,0.8910966356719666,1.4659194732463319,-255.62651389388273,-0.0250117451897118,0.010498150639510446,-5.346078537808866,-1.9303758104447475,1.2587689831074003,-23.050891643953122,0.005984282843508116,0.0035073880057909412,0.5802163120591507,1.1035008302920977,-0.5276332790249292,2.3173305566268247,-0.06678525835833762,3.6193030448863385e-06,3.170106934386458e-05,0,0.0,none,tissue_manipulation
0.0231819959396365,-0.008799176194512585,-0.11452021261610859,0.8964993746425668,0.8655839393388814,-165.93567388953406,-0.02497265400079277,0.0064545556183844685,-3.391624527270616,-1.925736572204416,0.7432218315737839,-11.235688955329294,0.005997057567371878,0.0019190072470373605,0.2804291614190108,1.1015561263130749,-0.31162581171669884,1.4552775503549946,-0.06678493439439388,0.0003062423342881852,0.00012877415406695243,0,0.0,none,tissue_manipulation
0.0231496632043647,-0.00516777039228852,-0.003376748701993892,0.8996895663106425,0.5111198579593602,-112.50113519634485,-0.02494886515515121,0.0038113505471001202,-2.231402573144107,-1.922997306061556,0.43888109080114696,-4.634882417368397,0.006004231587662274,0.0011623818749479202,0.11428593222301765,1.1004076563170617,-0.18399603784301957,0.9469102293750687,-0.06678399810391905,0.0001253933464647008,0.00010094552563156855,0,0.0,none,tissue_manipulation
0.02313076670292943,-0.0029437766196767513,-0.0013397624070050635,0.9015734094114259,0.30187422966006017,-80.70878013087089,-0.024935021714473177,0.002046929599701343,-1.5821081552127907,-1.9213797035305054,0.25919694090158024,-0.9082378747301573,0.006008670974158422,0.0007975957113124342,0.019572329328774816,1.0997295858037384,-0.1086084686275615,0.6475134561640101,-0.0667838102842461,-0.00011695991721406103,5.943737395543448e-05,0,0.0,none,tissue_manipulation
0.023119917743542502,-0.0017381646348888675,0.0006367942685890355,0.9026859615702849,0.1782440356575317,-62.02461010124624,-0.02492748789185294,0.0012175402125754057,-1.1327552229972768,-1.920424408618106,0.15305350824158265,1.244435054204133,0.006011610584936078,0.0004709722915729325,-0.03505525153621515,1.0993293004554823,-0.0641320239212378,0.470934794784915,-0.06678425726335474,-7.231119901834459e-05,-2.8514778780083517e-05,0,0.0,none,tissue_manipulation
0.023113511606453713,-0.0010263609928108752,-0.0002876731536283173,0.9033428748081154,0.10524522388743193,-50.91303198044293,-0.024922945195558197,0.0007348243873014626,-0.8939180130190182,-1.9198603156434189,0.0903767104197249,2.496004685174618,0.006013346395704176,0.00027810442845086717,-0.06691679369210363,1.099092936268901,-0.03786927215797551,0.36671291965126374,-0.06678452654169946,-4.350905516945164e-05,-1.5905664062392163e-05,0,0.0,none,tissue_manipulation
0.023109393925409432,-0.0007045829960943741,0.006471158081193778,0.9037306453356477,0.06211129582875172,-44.34468518364225,-0.02491975178986246,0.0005765321816834923,-0.7523857513761487,-1.9195277118307403,0.05322498740602513,3.237609779361591,0.006014005578306421,5.794845553981111e-05,-0.08569157036653374,1.0989529536921951,-0.022478431421757365,0.30501142632077394,-0.0667840640058709,0.00015668610330278002,8.876605591856054e-05,0,0.0,none,tissue_manipulation
0.02310681073705136,-0.0004121584194553351,0.0031702758045661955,0.9039595625215217,0.03667621738504935,-40.464693554886175,-0.02491762692861897,0.00034043648796250325,-0.6687091158615978,-1.9193315054766702,0.03144056296389062,3.6639891957345667,0.006014244976317598,4.161347361001516e-05,-0.09660063243797064,1.098870162440908,-0.013257486221100942,0.2687776803914428,-0.06678351990657969,8.297379896727696e-05,4.777124229616048e-05,0,0.0,none,tissue_manipulation
0.023105299561805386,-0.00024112076340418237,0.0015211346122403688,0.9040947362587021,0.021657007439047877,-38.17291176498893,-0.024916372219303304,0.0002010243417772256,-0.6191380093798557,-1.9192156042490225,0.018572288693579592,3.915253373896253,0.006014413426198994,2.8896391909965895e-05,-0.10302399978486322,1.0988213333238186,-0.007819069027701794,0.24738042749828226,-0.06678323347969697,4.344148026311223e-05,2.548786535253716e-05,0,0.0,none,tissue_manipulation
0.02310441546442992,-0.00014106920037104036,0.0006892684537125268,0.904174555245339,0.012788285385932671,-36.81943540535036,-0.024915631325999492,0.00011870286357601456,-0.5897938824042995,-1.9191471400933853,0.010970860886301972,4.06350845845046,0.00601452875770118,1.9595212750025785e-05,-0.10681106622718665,1.0987925346729477,-0.004611560269014145,0.2347438793418486,-0.06678308467235007,2.241389282226034e-05,1.3460992637113633e-05,0,0.0,none,tissue_manipulation
0.02310389819806396,-8.253911678309558e-05,0.00028387863662998917,0.9042216877006536,0.007551377107239042,-36.02017191362158,-0.024915193835912525,7.009285391303133e-05,-0.5724246648310514,-1.919106697539485,0.006480612257413468,4.151049631863179,0.00601460614785522,1.3053190388334288e-05,-0.10904541632834476,1.0987755497134941,-0.0027198184210382448,0.2272808704490263,-0.06678300864899181,1.1348449239933014e-05,7.021206426218032e-06,0,0.0,none,tissue_manipulation
0.02310359553498715,-4.829689307569903e-05,9.551484240260199e-05,0.9042495190257744,0.004459025582584597,-35.548210208160214,-0.02491493550239107,4.138912930683181e-05,-0.5621442238119165,-1.9190828076635926,0.00382817112422636,4.20276341646387,0.006014657282964008,8.575497910593213e-06,-0.11036422741836203,1.098765532287624,-0.001604099231443508,0.22287320781317665,-0.0667829706594248,5.602055834151489e-06,3.605202272368291e-06,0,0.0,none,tissue_manipulation
0.023103418427447737,-2.8262554002993255e-05,1.4317570308622395e-05,0.9042659531918181,0.0026330174343896923,-35.26952736075864,-0.024914782959029987,2.443986696423772e-05,-0.5560598034219902,-1.9190686956442138,0.0022613437311929446,4.233320574843826,0.0060146906601197475,5.571629772002998e-06,-0.11114284267157341,1.0987596241976711,-0.0009460670484141356,0.22027000530227686,-0.06678295224693369,2.6677990818580084e-06,1.8136492953595313e-06,0,0.0,none,tissue_manipulation
0.02310331478255892,-1.654006151724502e-05,-1.6051993976569237e-05,0.9042756574294415,0.0015547747236459436,-35.10497434529415,-0.024914692883700705,1.443149704391522e-05,-0.5524589541989311,-1.9190603595166247,0.0013358008901447659,4.251379249398006,0.006014712231664814,3.5872596047649766e-06,-0.11160259961440504,1.0987561397218961,-0.0005579714859939508,0.21873252125792728,-0.06678294371583623,1.2024807836273806e-06,8.872685399723263e-07,0,0.0,none,tissue_manipulation
0.023103254123944254,-9.680477177485976e-06,-2.3731453136513697e-05,0.9042813877001646,0.0009180813705024528,-35.00781226807348,-0.024914639695119513,8.521654689536032e-06,-0.5503280180649075,-1.91905543527401,0.0007890722495379377,4.26205252239626,0.006014726059693634,2.2922387273530825e-06,-0.11187410146800644,1.0987540846490684,-0.0003290800239693671,0.21782446019379975,-0.06678294004184922,4.929247393770271e-07,4.1690034191451484e-07,0,0.0,none,tissue_manipulation
0.02942480421399616,6.321579927369548,12543.266171910796,0.9050286971335275,0.7444678762105844,920.172225273061,-0.01880793507452234,6.106678245223742,6844.784578579016,-1.9177471284137149,1.305864170065163,616.9910065727126,0.007157365488720509,1.1426320809451047,24.39827910488911,1.0983610732510738,-0.39199344382152834,-22.523284713431664,-0.06678298156753547,-4.273642373254496e-05,-6.056128600588002,0,0.0,none,tissue_manipulation
0.052723540141337885,3.732826980357004,-817.1433677183362,0.9077724398498154,0.43959124648941617,-101.70579309768088,0.0037015131154040128,3.606402036244215,-444.4361328275359,-1.9129342633572048,0.771097140332772,-61.11806725472245,0.011368638859930976,0.6747128174772749,-0.7430323935139573,1.0969163268715028,-0.2314715396782701,2.2791476975791656,-0.06678281366210304,3.107855716893981e-05,0.39600289387956367,0,0.0,none,tissue_manipulation
0.06648121038720022,2.204196872655828,-485.9075930639548,0.9093925982604508,0.2595750765871432,-71.44409539488827,0.01699313394804863,2.129559452877946,-264.0782364023204,-1.910092315068698,0.45532500949929,-26.520810257346675,0.013855353672897044,0.3984111715921562,-0.7205515619016882,1.0960632182786165,-0.13668177130558584,1.2194660088109084,-0.0667827090794135,2.0807791968365527e-05,0.23437962622789288,0,0.0,none,tissue_manipulation
0.07460497689816564,1.3015561022840088,-288.10271903227834,0.9103492891166995,0.1532769585258964,-55.52462221169473,0.02484171351659435,1.257497650542081,-156.4763611779788,-1.9084141732668325,0.2688647492590357,-11.159699346151054,0.01532373390280538,0.2352578127134523,-0.5505277496605449,1.0955594659997403,-0.08070934192903757,0.7328332727627287,-0.06678264399344064,1.4401113370620007e-05,0.13857979006083115,0,0.0,none,tissue_manipulation
0.07940197967353611,0.7685557665841423,-170.53804454410667,0.9109142076153508,0.0905087554820539,-46.80676358436206,0.029476227469771597,0.7425532045169052,-92.56145419121327,-1.90742324745985,0.15876184593124557,-3.8587328543650354,0.01619079774476395,0.13891738582916643,-0.39539726227427713,1.0952620052051334,-0.0476581700820852,0.4942874856349599,-0.06678260356319501,1.0402541775648066e-05,0.08189728172999622,0,0.0,none,tissue_manipulation
